,date,open,high,low,close,volume
1511,2021-04-28 13:30:00+00:00,256.19,256.51,253.47,253.47,149641.0
1512,2021-04-28 13:45:00+00:00,253.44,254.755,253.0,254.68,131259.0
1513,2021-04-28 14:00:00+00:00,254.68,254.8,253.95,254.745,68219.0
1514,2021-04-28 14:15:00+00:00,254.745,254.885,253.68,253.94,61726.0
1515,2021-04-28 14:30:00+00:00,253.93,254.16,253.59,253.885,33413.0
1516,2021-04-28 14:45:00+00:00,253.82,253.955,253.55,253.68,31074.0
1517,2021-04-28 15:00:00+00:00,253.68,254.42,253.545,254.4,47075.0
1518,2021-04-28 15:15:00+00:00,254.34,254.53,254.13,254.155,33009.0
1519,2021-04-28 15:30:00+00:00,254.16,254.235,253.345,253.345,51399.0
1520,2021-04-28 15:45:00+00:00,253.36,253.5,253.045,253.05,37939.0
1521,2021-04-28 16:00:00+00:00,253.07,253.505,252.97,253.295,24667.0
1522,2021-04-28 16:15:00+00:00,253.26,253.96,253.26,253.81,21717.0
1523,2021-04-28 16:30:00+00:00,253.835,254.42,253.63,254.3,21517.0
1524,2021-04-28 16:45:00+00:00,254.305,254.91,254.22,254.825,40617.0
1525,2021-04-28 17:00:00+00:00,254.815,255.225,254.725,254.815,38928.0
1526,2021-04-28 17:15:00+00:00,254.815,254.91,254.47,254.52,24576.0
1527,2021-04-28 17:30:00+00:00,254.47,254.655,254.175,254.275,23748.0
1528,2021-04-28 17:45:00+00:00,254.26,254.43,254.12,254.26,14215.0
1529,2021-04-28 18:00:00+00:00,254.27,254.94,254.0,254.335,34328.0
1530,2021-04-28 18:15:00+00:00,254.335,254.5,254.165,254.205,19996.0
1531,2021-04-28 18:30:00+00:00,254.23,255.59,254.06,255.53,27785.0
1532,2021-04-28 18:45:00+00:00,255.46,255.69,255.16,255.56,20065.0
1533,2021-04-28 19:00:00+00:00,255.63,256.15,255.01,255.52,34256.0
1534,2021-04-28 19:15:00+00:00,255.53,255.54,254.57,255.06,29396.0
1535,2021-04-28 19:30:00+00:00,255.07,255.1,254.725,254.78,18421.0
1536,2021-04-28 19:45:00+00:00,254.725,254.805,254.15,254.63,84246.0
1537,2021-04-28 20:00:00+00:00,254.63,254.63,254.63,254.63,0.0
1538,2021-04-29 13:30:00+00:00,255.45,256.09,255.13,255.745,128993.0
1539,2021-04-29 13:45:00+00:00,255.775,255.79,254.21,254.46,107165.0
1540,2021-04-29 14:00:00+00:00,254.33,254.33,252.27,252.4,32724.0
1541,2021-04-29 14:15:00+00:00,252.35,252.44,250.865,250.95,80243.0
1542,2021-04-29 14:30:00+00:00,250.98,251.38,250.45,251.325,54958.0
1543,2021-04-29 14:45:00+00:00,251.325,251.325,250.145,250.25,37136.0
1544,2021-04-29 15:00:00+00:00,250.26,250.335,249.08,249.85,76235.0
1545,2021-04-29 15:15:00+00:00,249.82,250.04,249.0,249.195,35508.0
1546,2021-04-29 15:30:00+00:00,249.205,250.21,249.09,250.12,23110.0
1547,2021-04-29 15:45:00+00:00,250.08,250.515,249.14,249.605,22391.0
1548,2021-04-29 16:00:00+00:00,249.535,249.89,249.27,249.755,31819.0
1549,2021-04-29 16:15:00+00:00,249.755,250.22,249.53,250.05,26318.0
1550,2021-04-29 16:30:00+00:00,250.01,250.63,249.865,250.45,64553.0
1551,2021-04-29 16:45:00+00:00,250.49,251.16,250.41,251.12,58832.0
1552,2021-04-29 17:00:00+00:00,251.09,251.14,250.65,250.95,19127.0
1553,2021-04-29 17:15:00+00:00,250.96,251.68,250.96,251.33,30062.0
1554,2021-04-29 17:30:00+00:00,251.34,251.44,250.79,251.16,30662.0
1555,2021-04-29 17:45:00+00:00,251.155,251.39,250.87,250.99,24398.0
1556,2021-04-29 18:00:00+00:00,251.04,251.14,250.91,250.985,31878.0
1557,2021-04-29 18:15:00+00:00,251.0,251.445,250.93,251.305,32491.0
1558,2021-04-29 18:30:00+00:00,251.325,251.72,251.2,251.71,63255.0
1559,2021-04-29 18:45:00+00:00,251.72,252.1,251.69,251.94,59516.0
1560,2021-04-29 19:00:00+00:00,251.95,252.635,251.94,252.64,52249.0
1561,2021-04-29 19:15:00+00:00,252.64,252.845,252.41,252.54,45600.0
1562,2021-04-29 19:30:00+00:00,252.545,252.88,252.45,252.61,47014.0
1563,2021-04-29 19:45:00+00:00,252.58,252.79,252.27,252.465,87661.0
1564,2021-04-29 20:00:00+00:00,252.465,252.465,252.465,252.465,0.0
1565,2021-04-30 13:30:00+00:00,249.88,251.435,249.65,250.38,81414.0
1566,2021-04-30 13:45:00+00:00,250.42,250.97,250.12,250.64,46229.0
1567,2021-04-30 14:00:00+00:00,250.64,251.7,250.52,251.315,43260.0
1568,2021-04-30 14:15:00+00:00,251.36,252.84,251.34,252.76,16457.0
1569,2021-04-30 14:30:00+00:00,252.8,253.085,251.85,252.24,22938.0
1570,2021-04-30 14:45:00+00:00,252.345,252.38,251.72,251.8,11085.0
1571,2021-04-30 15:00:00+00:00,251.66,251.74,251.275,251.515,16829.0
1572,2021-04-30 15:15:00+00:00,251.52,251.52,250.825,250.855,34304.0
1573,2021-04-30 15:30:00+00:00,250.89,251.69,250.75,251.45,20394.0
1574,2021-04-30 15:45:00+00:00,251.46,251.96,251.415,251.89,12708.0
1575,2021-04-30 16:00:00+00:00,251.885,252.03,251.54,251.77,6176.0
1576,2021-04-30 16:15:00+00:00,251.77,252.16,251.64,251.835,11142.0
1577,2021-04-30 16:30:00+00:00,251.88,251.96,251.355,251.5,6215.0
1578,2021-04-30 16:45:00+00:00,251.53,251.62,251.245,251.39,10691.0
1579,2021-04-30 17:00:00+00:00,251.365,251.815,251.315,251.665,10592.0
1580,2021-04-30 17:15:00+00:00,251.68,251.79,251.44,251.74,7370.0
1581,2021-04-30 17:30:00+00:00,251.78,252.12,251.72,251.82,15307.0
1582,2021-04-30 17:45:00+00:00,251.775,251.835,251.105,251.32,16173.0
1583,2021-04-30 18:00:00+00:00,251.37,251.675,251.315,251.55,14964.0
1584,2021-04-30 18:15:00+00:00,251.54,251.895,251.4,251.87,18375.0
1585,2021-04-30 18:30:00+00:00,251.855,252.19,251.785,252.17,14094.0
1586,2021-04-30 18:45:00+00:00,252.175,252.28,252.01,252.02,12587.0
1587,2021-04-30 19:00:00+00:00,252.09,252.43,251.91,252.035,14332.0
1588,2021-04-30 19:15:00+00:00,252.025,252.565,251.88,252.565,29739.0
1589,2021-04-30 19:30:00+00:00,252.56,252.635,251.82,251.82,32752.0
1590,2021-04-30 19:45:00+00:00,251.82,252.215,251.45,252.12,85017.0
1591,2021-04-30 20:00:00+00:00,252.12,252.12,252.12,252.12,0.0
1592,2021-05-03 13:30:00+00:00,253.38,253.67,251.815,252.565,62882.0
1593,2021-05-03 13:45:00+00:00,252.515,253.37,252.15,253.21,38403.0
1594,2021-05-03 14:00:00+00:00,253.085,253.98,252.69,253.83,57131.0
1595,2021-05-03 14:15:00+00:00,253.835,254.25,253.315,253.73,37115.0
1596,2021-05-03 14:30:00+00:00,253.765,254.35,253.6,253.665,33886.0
1597,2021-05-03 14:45:00+00:00,253.58,253.895,252.595,252.725,15369.0
1598,2021-05-03 15:00:00+00:00,252.685,252.89,252.06,252.09,15912.0
1599,2021-05-03 15:15:00+00:00,252.09,252.39,251.82,252.16,6755.0
1600,2021-05-03 15:30:00+00:00,252.17,252.815,252.025,252.805,9446.0
1601,2021-05-03 15:45:00+00:00,252.795,252.815,252.35,252.68,24300.0
1602,2021-05-03 16:00:00+00:00,252.69,252.7,252.35,252.42,15098.0
1603,2021-05-03 16:15:00+00:00,252.35,252.495,251.9,251.94,2534.0
1604,2021-05-03 16:30:00+00:00,251.935,252.13,251.84,251.89,5007.0
1605,2021-05-03 16:45:00+00:00,251.86,252.11,251.845,252.07,9382.0
1606,2021-05-03 17:00:00+00:00,252.085,252.28,252.04,252.165,5326.0
1607,2021-05-03 17:15:00+00:00,252.12,252.18,251.215,251.21,20384.0
1608,2021-05-03 17:30:00+00:00,251.19,251.57,251.14,251.48,15025.0
1609,2021-05-03 17:45:00+00:00,251.5,251.645,251.285,251.45,15031.0
1610,2021-05-03 18:00:00+00:00,251.46,251.7,251.425,251.69,10177.0
1611,2021-05-03 18:15:00+00:00,251.71,251.78,251.575,251.71,7154.0
1612,2021-05-03 18:30:00+00:00,251.71,251.83,251.435,251.47,15990.0
1613,2021-05-03 18:45:00+00:00,251.475,251.63,251.39,251.6,10457.0
1614,2021-05-03 19:00:00+00:00,251.61,251.74,251.47,251.535,29072.0
1615,2021-05-03 19:15:00+00:00,251.56,251.56,251.33,251.44,9461.0
1616,2021-05-03 19:30:00+00:00,251.42,251.615,251.375,251.59,9362.0
1617,2021-05-03 19:45:00+00:00,251.55,252.0,251.43,251.92,38788.0
1618,2021-05-03 20:00:00+00:00,251.92,251.92,251.92,251.92,0.0
1619,2021-05-04 13:30:00+00:00,250.815,251.155,249.48,249.52,54826.0
1620,2021-05-04 13:45:00+00:00,249.56,250.17,248.91,249.155,44873.0
1621,2021-05-04 14:00:00+00:00,249.13,249.38,248.38,248.6,23808.0
1622,2021-05-04 14:15:00+00:00,248.82,249.28,248.45,248.79,19759.0
1623,2021-05-04 14:30:00+00:00,248.705,249.14,247.94,248.27,26057.0
1624,2021-05-04 14:45:00+00:00,248.3,248.42,247.82,247.91,23478.0
1625,2021-05-04 15:00:00+00:00,247.965,247.99,246.67,246.795,28331.0
1626,2021-05-04 15:15:00+00:00,246.82,247.055,246.34,246.95,48343.0
1627,2021-05-04 15:30:00+00:00,246.95,247.075,246.23,246.29,35715.0
1628,2021-05-04 15:45:00+00:00,246.315,246.36,245.76,246.11,29028.0
1629,2021-05-04 16:00:00+00:00,246.08,246.745,246.0,246.39,32082.0
1630,2021-05-04 16:15:00+00:00,246.375,246.755,246.21,246.715,28065.0
1631,2021-05-04 16:30:00+00:00,246.72,246.72,245.9,245.945,13292.0
1632,2021-05-04 16:45:00+00:00,245.945,246.225,245.79,245.9,10915.0
1633,2021-05-04 17:00:00+00:00,245.95,246.845,245.845,246.76,19314.0
1634,2021-05-04 17:15:00+00:00,246.87,247.09,246.64,246.895,30149.0
1635,2021-05-04 17:30:00+00:00,246.89,247.07,246.37,246.445,15909.0
1636,2021-05-04 17:45:00+00:00,246.43,246.55,245.865,246.07,21037.0
1637,2021-05-04 18:00:00+00:00,246.0,246.96,245.915,246.94,20219.0
1638,2021-05-04 18:15:00+00:00,246.945,246.945,246.07,246.33,25881.0
1639,2021-05-04 18:30:00+00:00,246.325,246.755,246.26,246.57,44291.0
1640,2021-05-04 18:45:00+00:00,246.555,246.97,246.535,246.86,21680.0
1641,2021-05-04 19:00:00+00:00,246.785,246.935,246.385,246.49,24538.0
1642,2021-05-04 19:15:00+00:00,246.525,246.91,246.48,246.76,20338.0
1643,2021-05-04 19:30:00+00:00,246.75,247.34,246.515,246.905,20322.0
1644,2021-05-04 19:45:00+00:00,246.985,247.85,246.735,247.7,78150.0
1645,2021-05-04 20:00:00+00:00,247.7,247.7,247.7,247.7,0.0
1646,2021-05-05 13:30:00+00:00,249.05,249.49,248.38,249.08,65839.0
1647,2021-05-05 13:45:00+00:00,249.12,249.28,248.58,248.7,17031.0
1648,2021-05-05 14:00:00+00:00,248.69,248.73,247.655,247.91,23999.0
1649,2021-05-05 14:15:00+00:00,247.97,248.185,247.4,248.06,13276.0
1650,2021-05-05 14:30:00+00:00,248.12,248.72,248.07,248.42,9581.0
1651,2021-05-05 14:45:00+00:00,248.42,248.575,248.2,248.45,11917.0
1652,2021-05-05 15:00:00+00:00,248.38,248.51,247.88,247.88,14739.0
1653,2021-05-05 15:15:00+00:00,247.9,248.28,247.79,248.06,10062.0
1654,2021-05-05 15:30:00+00:00,248.03,248.475,247.94,248.285,8824.0
1655,2021-05-05 15:45:00+00:00,248.25,248.75,248.14,248.59,5384.0
1656,2021-05-05 16:00:00+00:00,248.6,248.86,248.3,248.3,10700.0
1657,2021-05-05 16:15:00+00:00,248.355,248.605,248.14,248.19,5899.0
1658,2021-05-05 16:30:00+00:00,248.27,248.275,247.7,247.815,8756.0
1659,2021-05-05 16:45:00+00:00,247.8,248.07,247.615,247.64,10480.0
1660,2021-05-05 17:00:00+00:00,247.6,247.7,247.235,247.43,4493.0
1661,2021-05-05 17:15:00+00:00,247.415,247.71,247.38,247.71,3072.0
1662,2021-05-05 17:30:00+00:00,247.71,247.955,247.635,247.89,4153.0
1663,2021-05-05 17:45:00+00:00,247.87,248.015,247.39,247.465,4585.0
1664,2021-05-05 18:00:00+00:00,247.49,247.575,247.08,247.28,7736.0
1665,2021-05-05 18:15:00+00:00,247.285,247.325,246.8,247.13,16310.0
1666,2021-05-05 18:30:00+00:00,247.15,247.4,247.11,247.2,7407.0
1667,2021-05-05 18:45:00+00:00,247.215,247.39,246.85,246.88,7164.0
1668,2021-05-05 19:00:00+00:00,246.865,247.05,246.55,246.665,8050.0
1669,2021-05-05 19:15:00+00:00,246.63,246.63,245.825,246.19,22644.0
1670,2021-05-05 19:30:00+00:00,246.15,246.92,246.11,246.86,16510.0
1671,2021-05-05 19:45:00+00:00,246.89,246.975,246.205,246.55,45123.0
1672,2021-05-05 20:00:00+00:00,246.55,246.55,246.55,246.55,0.0
1673,2021-05-06 13:30:00+00:00,246.57,246.59,244.69,245.99,32740.0
1674,2021-05-06 13:45:00+00:00,245.89,246.6,245.29,245.41,30672.0
1675,2021-05-06 14:00:00+00:00,245.3,246.02,245.13,245.135,37479.0
1676,2021-05-06 14:15:00+00:00,245.14,245.79,244.92,245.42,27342.0
1677,2021-05-06 14:30:00+00:00,245.37,246.95,245.35,246.31,22955.0
1678,2021-05-06 14:45:00+00:00,246.31,246.61,246.03,246.39,17368.0
1679,2021-05-06 15:00:00+00:00,246.48,246.61,245.73,245.92,17376.0
1680,2021-05-06 15:15:00+00:00,245.945,247.25,245.81,247.175,25903.0
1681,2021-05-06 15:30:00+00:00,247.165,248.285,247.015,248.13,37961.0
1682,2021-05-06 15:45:00+00:00,248.09,248.47,247.78,247.81,11292.0
1683,2021-05-06 16:00:00+00:00,247.79,247.915,247.53,247.58,13021.0
1684,2021-05-06 16:15:00+00:00,247.585,248.155,247.535,248.095,14507.0
1685,2021-05-06 16:30:00+00:00,248.1,248.34,247.91,248.05,16932.0
1686,2021-05-06 16:45:00+00:00,248.055,248.235,247.81,247.86,14044.0
1687,2021-05-06 17:00:00+00:00,247.86,248.08,247.33,247.33,12424.0
1688,2021-05-06 17:15:00+00:00,247.33,247.535,246.88,247.29,19016.0
1689,2021-05-06 17:30:00+00:00,247.295,247.76,247.155,247.175,11864.0
1690,2021-05-06 17:45:00+00:00,247.215,247.33,246.965,247.13,17697.0
1691,2021-05-06 18:00:00+00:00,247.17,247.775,247.13,247.555,9371.0
1692,2021-05-06 18:15:00+00:00,247.505,247.935,247.165,247.24,17658.0
1693,2021-05-06 18:30:00+00:00,247.23,247.36,246.885,246.945,12734.0
1694,2021-05-06 18:45:00+00:00,246.96,247.43,246.615,246.685,14750.0
1695,2021-05-06 19:00:00+00:00,246.7,247.68,246.7,247.615,19129.0
1696,2021-05-06 19:15:00+00:00,247.655,248.24,247.55,248.09,20397.0
1697,2021-05-06 19:30:00+00:00,248.075,248.64,247.84,248.45,22412.0
1698,2021-05-06 19:45:00+00:00,248.465,249.84,248.135,249.61,53855.0
1699,2021-05-06 20:00:00+00:00,249.61,249.61,249.61,249.61,0.0
1700,2021-05-07 13:30:00+00:00,252.14,252.57,251.18,251.775,57686.0
1701,2021-05-07 13:45:00+00:00,251.79,253.17,251.49,252.46,49520.0
1702,2021-05-07 14:00:00+00:00,252.46,253.345,251.9,253.27,35609.0
1703,2021-05-07 14:15:00+00:00,253.33,253.77,252.9,252.96,17865.0
1704,2021-05-07 14:30:00+00:00,253.01,253.525,252.9,253.26,13287.0
1705,2021-05-07 14:45:00+00:00,253.225,253.45,252.94,253.36,24220.0
1706,2021-05-07 15:00:00+00:00,253.355,253.95,253.225,253.825,23211.0
1707,2021-05-07 15:15:00+00:00,253.855,254.16,253.67,254.12,22043.0
1708,2021-05-07 15:30:00+00:00,254.145,254.26,253.72,254.085,18739.0
1709,2021-05-07 15:45:00+00:00,254.075,254.28,253.78,254.22,9294.0
1710,2021-05-07 16:00:00+00:00,254.24,254.26,253.675,253.675,33574.0
1711,2021-05-07 16:15:00+00:00,253.7,253.92,253.19,253.19,15259.0
1712,2021-05-07 16:30:00+00:00,253.2,253.2,252.67,252.88,21835.0
1713,2021-05-07 16:45:00+00:00,252.93,253.075,252.67,252.975,30359.0
1714,2021-05-07 17:00:00+00:00,252.98,253.01,252.46,252.51,22119.0
1715,2021-05-07 17:15:00+00:00,252.51,252.71,252.23,252.23,17794.0
1716,2021-05-07 17:30:00+00:00,252.31,252.705,252.295,252.51,12287.0
1717,2021-05-07 17:45:00+00:00,252.53,252.69,252.175,252.18,17670.0
1718,2021-05-07 18:00:00+00:00,252.16,252.63,251.9,252.51,15698.0
1719,2021-05-07 18:15:00+00:00,252.485,252.705,252.38,252.63,15316.0
1720,2021-05-07 18:30:00+00:00,252.64,252.67,252.305,252.49,14330.0
1721,2021-05-07 18:45:00+00:00,252.47,253.255,252.47,253.15,16303.0
1722,2021-05-07 19:00:00+00:00,253.15,253.46,252.92,253.2,25958.0
1723,2021-05-07 19:15:00+00:00,253.205,253.33,252.81,252.925,22272.0
1724,2021-05-07 19:30:00+00:00,252.92,253.135,252.62,252.73,23082.0
1725,2021-05-07 19:45:00+00:00,252.725,253.2,252.33,252.45,54689.0
1726,2021-05-07 20:00:00+00:00,252.45,252.45,252.45,252.45,0.0
1727,2021-05-10 13:30:00+00:00,251.055,251.36,249.34,250.35,31743.0
1728,2021-05-10 13:45:00+00:00,250.36,251.535,250.25,251.365,30499.0
1729,2021-05-10 14:00:00+00:00,251.405,251.65,250.93,251.16,10461.0
1730,2021-05-10 14:15:00+00:00,251.05,251.73,250.77,250.82,6440.0
1731,2021-05-10 14:30:00+00:00,250.64,250.865,250.43,250.68,17601.0
1732,2021-05-10 14:45:00+00:00,250.49,250.55,250.02,250.31,18481.0
1733,2021-05-10 15:00:00+00:00,250.34,250.46,249.87,250.23,16115.0
1734,2021-05-10 15:15:00+00:00,250.1,250.74,250.04,250.36,20425.0
1735,2021-05-10 15:30:00+00:00,250.37,250.395,249.955,250.35,12909.0
1736,2021-05-10 15:45:00+00:00,250.365,250.51,250.1,250.35,9958.0
1737,2021-05-10 16:00:00+00:00,250.36,250.93,250.305,250.875,6326.0
1738,2021-05-10 16:15:00+00:00,250.89,251.08,250.68,250.84,9135.0
1739,2021-05-10 16:30:00+00:00,250.83,250.84,250.36,250.385,9946.0
1740,2021-05-10 16:45:00+00:00,250.38,250.46,249.94,249.945,16635.0
1741,2021-05-10 17:00:00+00:00,249.96,250.02,249.57,249.87,10439.0
1742,2021-05-10 17:15:00+00:00,249.845,250.29,249.845,250.11,8589.0
1743,2021-05-10 17:30:00+00:00,250.1,250.16,249.75,249.815,6635.0
1744,2021-05-10 17:45:00+00:00,249.815,249.995,249.785,249.825,9312.0
1745,2021-05-10 18:00:00+00:00,249.83,249.875,248.95,249.03,16005.0
1746,2021-05-10 18:15:00+00:00,249.03,249.11,247.64,247.85,23792.0
1747,2021-05-10 18:30:00+00:00,247.85,248.07,247.52,247.565,23271.0
1748,2021-05-10 18:45:00+00:00,247.54,247.86,247.445,247.845,13237.0
1749,2021-05-10 19:00:00+00:00,247.835,248.2,247.775,248.09,10078.0
1750,2021-05-10 19:15:00+00:00,248.08,248.38,247.9,248.38,9026.0
1751,2021-05-10 19:30:00+00:00,248.35,248.43,248.125,248.35,11492.0
1752,2021-05-10 19:45:00+00:00,248.39,248.61,247.14,247.33,63107.0
1753,2021-05-10 20:00:00+00:00,247.33,247.33,247.33,247.33,0.0
1754,2021-05-11 13:30:00+00:00,244.55,244.955,242.58,244.895,144784.0
1755,2021-05-11 13:45:00+00:00,244.87,244.9,243.7,244.8,63859.0
1756,2021-05-11 14:00:00+00:00,244.79,244.98,244.14,244.79,57446.0
1757,2021-05-11 14:15:00+00:00,244.72,245.74,244.37,244.6,60597.0
1758,2021-05-11 14:30:00+00:00,244.625,244.78,243.9,244.555,51727.0
1759,2021-05-11 14:45:00+00:00,244.495,245.27,243.975,245.16,33418.0
1760,2021-05-11 15:00:00+00:00,245.18,245.23,244.2,245.02,26807.0
1761,2021-05-11 15:15:00+00:00,245.075,246.385,244.745,246.385,29617.0
1762,2021-05-11 15:30:00+00:00,246.39,246.595,245.64,245.67,27722.0
1763,2021-05-11 15:45:00+00:00,245.705,246.17,245.355,245.945,21019.0
1764,2021-05-11 16:00:00+00:00,246.0,246.475,245.815,246.105,12678.0
1765,2021-05-11 16:15:00+00:00,246.13,246.33,245.55,245.66,15702.0
1766,2021-05-11 16:30:00+00:00,245.695,245.74,245.02,245.06,36498.0
1767,2021-05-11 16:45:00+00:00,245.07,245.16,244.695,245.035,20762.0
1768,2021-05-11 17:00:00+00:00,245.045,245.585,244.94,245.17,105194.0
1769,2021-05-11 17:15:00+00:00,245.18,245.84,245.05,245.75,81724.0
1770,2021-05-11 17:30:00+00:00,245.75,245.93,245.56,245.68,16696.0
1771,2021-05-11 17:45:00+00:00,245.7,245.75,244.88,245.16,14560.0
1772,2021-05-11 18:00:00+00:00,245.145,245.52,244.82,244.82,20290.0
1773,2021-05-11 18:15:00+00:00,244.82,246.13,244.71,246.09,47949.0
1774,2021-05-11 18:30:00+00:00,246.08,246.11,244.85,245.075,44587.0
1775,2021-05-11 18:45:00+00:00,245.07,245.89,245.01,245.695,15588.0
1776,2021-05-11 19:00:00+00:00,245.7,245.94,245.39,245.455,17334.0
1777,2021-05-11 19:15:00+00:00,245.46,246.45,245.25,246.1,27106.0
1778,2021-05-11 19:30:00+00:00,246.11,246.16,244.865,245.48,30591.0
1779,2021-05-11 19:45:00+00:00,245.48,246.46,245.385,246.23,90995.0
1780,2021-05-11 20:00:00+00:00,246.23,246.23,246.23,246.23,0.0
1781,2021-05-12 13:30:00+00:00,242.375,243.87,242.165,243.23,78828.0
1782,2021-05-12 13:45:00+00:00,243.25,244.38,242.3,242.335,37129.0
1783,2021-05-12 14:00:00+00:00,242.32,242.34,241.305,241.455,27943.0
1784,2021-05-12 14:15:00+00:00,241.44,241.94,241.28,241.31,28671.0
1785,2021-05-12 14:30:00+00:00,241.23,241.515,240.2,240.44,27876.0
1786,2021-05-12 14:45:00+00:00,240.435,240.65,239.685,240.0,35355.0
1787,2021-05-12 15:00:00+00:00,239.98,240.66,239.87,240.63,14077.0
1788,2021-05-12 15:15:00+00:00,240.65,240.9,240.13,240.285,25019.0
1789,2021-05-12 15:30:00+00:00,240.29,240.555,239.7,240.545,17850.0
1790,2021-05-12 15:45:00+00:00,240.505,240.53,239.41,239.49,19731.0
1791,2021-05-12 16:00:00+00:00,239.45,239.695,239.0,239.0,8371.0
1792,2021-05-12 16:15:00+00:00,239.04,239.87,238.79,239.4,15470.0
1793,2021-05-12 16:30:00+00:00,239.375,239.74,239.025,239.39,20685.0
1794,2021-05-12 16:45:00+00:00,239.37,239.875,239.19,239.795,22015.0
1795,2021-05-12 17:00:00+00:00,239.79,240.36,239.675,239.95,19837.0
1796,2021-05-12 17:15:00+00:00,239.95,240.01,239.03,239.055,23990.0
1797,2021-05-12 17:30:00+00:00,239.045,239.55,238.82,239.125,28191.0
1798,2021-05-12 17:45:00+00:00,239.125,239.56,238.765,239.27,19065.0
1799,2021-05-12 18:00:00+00:00,239.27,239.615,239.11,239.385,8090.0
1800,2021-05-12 18:15:00+00:00,239.395,239.845,239.15,239.82,15164.0
1801,2021-05-12 18:30:00+00:00,239.78,240.34,239.635,239.885,32411.0
1802,2021-05-12 18:45:00+00:00,239.88,240.245,239.405,239.405,30533.0
1803,2021-05-12 19:00:00+00:00,239.4,239.6,238.85,239.04,27805.0
1804,2021-05-12 19:15:00+00:00,239.025,239.185,238.52,238.715,27363.0
1805,2021-05-12 19:30:00+00:00,238.74,239.52,238.7,239.365,21267.0
1806,2021-05-12 19:45:00+00:00,239.35,239.715,238.11,239.035,88033.0
1807,2021-05-12 20:00:00+00:00,239.035,239.035,239.035,239.035,0.0
1808,2021-05-13 13:30:00+00:00,241.79,243.2,241.52,242.605,68107.0
1809,2021-05-13 13:45:00+00:00,242.69,243.675,241.89,243.305,48839.0
1810,2021-05-13 14:00:00+00:00,243.305,245.02,243.305,244.79,51648.0
1811,2021-05-13 14:15:00+00:00,244.81,244.98,244.1,244.45,46947.0
1812,2021-05-13 14:30:00+00:00,244.535,244.765,244.07,244.08,25134.0
1813,2021-05-13 14:45:00+00:00,244.15,245.57,244.06,245.17,26291.0
1814,2021-05-13 15:00:00+00:00,245.24,245.255,244.015,244.11,22774.0
1815,2021-05-13 15:15:00+00:00,244.05,244.205,243.52,243.7,26164.0
1816,2021-05-13 15:30:00+00:00,243.72,244.19,242.32,242.32,28631.0
1817,2021-05-13 15:45:00+00:00,242.27,243.14,242.16,243.01,22049.0
1818,2021-05-13 16:00:00+00:00,243.02,243.77,242.86,243.72,27227.0
1819,2021-05-13 16:15:00+00:00,243.855,243.925,243.28,243.805,18986.0
1820,2021-05-13 16:30:00+00:00,243.84,244.15,243.215,243.315,9431.0
1821,2021-05-13 16:45:00+00:00,243.385,243.81,242.71,242.92,16618.0
1822,2021-05-13 17:00:00+00:00,242.82,243.1,242.52,243.04,5575.0
1823,2021-05-13 17:15:00+00:00,243.06,243.23,242.035,242.32,17449.0
1824,2021-05-13 17:30:00+00:00,242.33,242.435,241.5,242.155,22382.0
1825,2021-05-13 17:45:00+00:00,242.155,242.58,241.76,242.295,21250.0
1826,2021-05-13 18:00:00+00:00,242.26,243.74,242.25,243.61,24769.0
1827,2021-05-13 18:15:00+00:00,243.6,243.87,243.33,243.71,20721.0
1828,2021-05-13 18:30:00+00:00,243.75,244.2,243.43,244.135,19555.0
1829,2021-05-13 18:45:00+00:00,244.12,244.3,243.85,243.905,19595.0
1830,2021-05-13 19:00:00+00:00,243.93,244.52,243.825,243.98,29002.0
1831,2021-05-13 19:15:00+00:00,243.99,244.465,243.8,244.33,30508.0
1832,2021-05-13 19:30:00+00:00,244.295,244.775,244.295,244.655,39901.0
1833,2021-05-13 19:45:00+00:00,244.665,244.72,242.91,242.92,53769.0
1834,2021-05-13 20:00:00+00:00,242.92,242.92,242.92,242.92,0.0
1835,2021-05-14 13:30:00+00:00,245.54,248.61,245.51,246.86,51781.0
1836,2021-05-14 13:45:00+00:00,246.9,247.8,246.52,247.76,33406.0
1837,2021-05-14 14:00:00+00:00,247.7,247.95,246.27,247.055,41196.0
1838,2021-05-14 14:15:00+00:00,247.05,247.715,246.845,246.91,11407.0
1839,2021-05-14 14:30:00+00:00,246.98,247.1,246.395,246.48,9021.0
1840,2021-05-14 14:45:00+00:00,246.51,247.44,246.51,247.34,6933.0
1841,2021-05-14 15:00:00+00:00,247.44,247.735,247.18,247.605,12226.0
1842,2021-05-14 15:15:00+00:00,247.64,247.925,247.49,247.78,10673.0
1843,2021-05-14 15:30:00+00:00,247.815,248.185,247.57,248.08,17470.0
1844,2021-05-14 15:45:00+00:00,248.13,248.18,247.6,247.62,16434.0
1845,2021-05-14 16:00:00+00:00,247.61,247.96,247.475,247.94,11292.0
1846,2021-05-14 16:15:00+00:00,247.935,248.09,247.825,247.965,3313.0
1847,2021-05-14 16:30:00+00:00,248.0,248.085,247.895,248.01,5098.0
1848,2021-05-14 16:45:00+00:00,248.0,248.36,247.99,248.29,5400.0
1849,2021-05-14 17:00:00+00:00,248.285,248.45,248.245,248.39,7999.0
1850,2021-05-14 17:15:00+00:00,248.37,248.59,248.29,248.52,6462.0
1851,2021-05-14 17:30:00+00:00,248.535,248.645,248.31,248.53,9304.0
