,Unnamed: 0,date_x,open,high,low,close,volume,ticker,year,month,day,hour,mins,ema_21,ma10,ma20,ma50,close1p_lead,close2p_lead,close3p_lead,close4p_lead,close5p_lead,close6p_lead,close7p_lead,close8p_lead,close16p_lead,daily_open,yesterday_open,yesterday_close,yesterday_low,yesterday_high,open_for_the_day,close_for_the_day,hour_ma10,hour_ma20,hour_ma50,date_y,spy_open,spy_high,spy_low,spy_close,spy_volume,spy_ema_21,spy_ma10,spy_ma20,spy_ma50,spy_close1p_lead,spy_close2p_lead,spy_close3p_lead,spy_close4p_lead,spy_close5p_lead,spy_close6p_lead,spy_close7p_lead,spy_close8p_lead,spy_close16p_lead,spy_daily_open,spy_yesterday_open,spy_yesterday_close,spy_yesterday_low,spy_yesterday_high,spy_open_for_the_day,spy_close_for_the_day,spy_hour_ma10,spy_hour_ma20,spy_hour_ma50
3927155,7773,2022-04-04 17:00:00+00:00,7.785,7.83,7.77,7.82,16401.0,CGC,2022,4,4,17,0,2.967383369168658,2.08210952287709,4.051626638280894,3.1975401507053647,-0.6435006435006443,-0.6435006435006443,-0.3851091142490475,-0.5141388174807275,0.1914486279515017,0.1277139208173565,-0.0639795265515061,-0.6435006435006443,-2.759526938239148,4.12782956058588,1.4267185473411104,5.9620596205962215,6.4669843430905445,-2.311055590256089,4.12782956058588,-0.5141388174807275,4.231922692435859,2.982814249028792,-1.268859289186281,2022-04-04 17:00:00+00:00,454.91,455.03,454.68,454.915,20492.0,0.15950363772503806,-0.04789808693281827,0.1922177947096202,0.44211620520164274,0.07468341918264798,0.10978997178398231,0.1755483141875942,0.06700057115240554,0.20620592074234878,0.2280926845850928,0.2521570390185559,0.2718374236827259,-0.11774285840047582,0.39725014621012633,0.3562761967791772,0.5270368815327231,1.2948118459140403,0.3252911079745928,0.39725014621012633,0.3897568399040807,0.4812959428894601,0.1987830731532796,-0.1021563959083096
3927614,8232,2022-04-28 17:00:00+00:00,5.28,5.355,5.265,5.355,1382.0,CGC,2022,4,28,17,0,3.2576272167674603,3.930131004366814,3.423301627154657,2.777191332552832,0.0932835820895547,0.0,0.2793296089385393,0.7414272474513268,0.8333333333333286,1.471941122355091,1.5625,1.7431192660550323,7.1118820468343245,1.2287334593572723,2.8818443804034644,2.48803827751199,5.830039525691717,-0.5571030640668369,1.2287334593572723,2.012808783165582,3.1692515171948656,1.8157619545584112,-2.482108061843263,2022-04-28 17:00:00+00:00,425.605,427.2,425.195,427.045,175909.0,1.2945252250550823,1.110919065331629,1.56330359887437,1.6816176864512329,-0.044511602300545405,-0.030451026550949223,0.024581528736973723,0.005853841290644368,0.12278691208456394,0.3093120433270258,0.3767554705360965,0.375593425948594,-1.3696516527209184,1.126003457339749,2.3573260468349417,2.384320306880852,2.8974507252662534,0.9634253020308847,1.126003457339749,0.05499906384571318,1.6156857146256414,1.6755047972329038,-0.3982019455056047
3927911,8529,2022-05-13 17:00:00+00:00,5.855,5.895,5.845,5.86,2779.0,CGC,2022,5,13,17,0,2.949156473948662,0.145261898658461,3.346413297473646,8.57280492097901,0.7620660457239694,0.0852514919011042,-1.1216566005176816,-1.471861471861473,-2.1795989537924925,-0.7738607050730764,0.2553191489361666,0.5937234944868379,4.8701298701298725,9.023255813953485,19.59183673469387,9.023255813953485,21.45077720207253,5.871725383920506,9.023255813953485,0.7620660457239694,6.77842565597669,9.86126734158232,4.489854142149,2022-05-13 17:00:00+00:00,401.765,402.21,401.08,401.54,56448.0,0.741645941627695,-0.04505614593212215,0.8534010143359723,1.9389833468857631,-0.17088473388133707,-0.3624184558474326,-0.5572042122134064,-0.9008556243796448,-0.8691720257234721,-0.6075943023940482,-0.23715020344991444,0.03360926121864338,0.022408684610212504,1.194556451612911,3.0858492503594164,2.3188258077667854,4.266313520812233,1.4515089882388708,1.194556451612911,-0.06728636578863245,1.92056064684553,1.6732637981119467,0.02927090534288368
3928154,8772,2022-05-26 17:00:00+00:00,5.44,5.47,5.435,5.455,5864.0,CGC,2022,5,26,17,0,3.339436980609946,1.1027708275414625,3.500616639787495,8.45361644598195,-0.92506938020351,-0.5529953917050818,-0.1836547291092642,-0.2757352941176378,0.3652968036529529,-0.1836547291092642,0.6375227686703226,0.3652968036529529,-15.694591728525992,8.341608738828214,14.96311907270811,8.341608738828214,14.96311907270811,7.065750736015716,8.341608738828214,1.4453477868111977,6.62627052384677,9.72543497938247,2.4047757607614386,2022-05-26 17:00:00+00:00,406.34,407.01,406.095,406.425,57503.0,0.9101173609868312,0.33500548056129276,0.9069021016219381,2.151406518738881,-0.1910513989892877,-0.12317546344769426,-0.05415984539827434,-0.08126177372290044,-0.07756519169683429,-0.12564206792062294,-0.10098149083161445,-0.22440600224406637,1.2788748815856508,1.9401038400762616,3.597920012235221,2.2478552919570376,3.694395897383558,1.7385100630820034,1.9401038400762616,-0.32460319419416805,1.7628375663051514,2.7048711687835976,3.3614041637536616
3929018,9636,2022-07-14 17:00:00+00:00,2.37,2.395,2.34,2.365,52543.0,CGC,2022,7,14,17,0,4.52196410094605,3.933201494177112,5.911330049261096,5.731402002861245,-0.8528784648187582,0.0,0.8385744234800683,1.2526096033402894,1.4583333333333144,1.2526096033402894,1.0460251046025064,1.2526096033402894,,7.744874715261972,5.580357142857139,5.580357142857139,9.744779582366618,4.415011037527592,7.744874715261972,3.271983640081785,6.0300381080475205,4.727111701538817,-3.4851452824028684,2022-07-14 17:00:00+00:00,373.97,374.06,373.205,373.825,13397.0,-0.40591088890813865,-0.11609591740490544,-0.322702999251419,-1.1120839935560554,0.3505357999680143,0.42220505580566225,0.4659522066165209,0.5943200553103338,1.0128425791076268,0.9498953392862006,1.0600005293385948,1.0469056064376048,2.7156092229219837,0.054868583052297026,-0.36115997654459875,-1.3472145251101892,-0.22286873431912113,-2.116990914089712,0.054868583052297026,1.1358827885327543,-0.9491079921676118,-1.5802578672278003,-2.5621978079263954
3930077,1046,2021-02-11 17:00:00+00:00,12.165,12.19,12.08,12.125,97567.0,ZNGA,2021,2,11,17,0,4.402395855444084,2.6498476125973696,5.327165721979711,6.9308851672531375,-1.421999163529904,-0.3309888291270084,-1.421999163529904,-1.9335855401429145,-1.3372335979941568,-0.9995835068721276,0.3288121660501417,0.2878289473684248,-1.1681268251981862,5.114867793671436,5.069324090121327,8.501118568232656,10.127157129881924,4.932929467762875,5.114867793671436,-1.1681268251981862,6.889408031030968,7.10894194032818,11.6883595397979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934023,4992,2021-09-10 17:00:00+00:00,9.005,9.055,8.995,9.045,50923.0,ZNGA,2021,9,10,17,0,4.065822299132464,2.186070157600412,5.25397102461163,6.677831768646513,0.055248618784546,-0.5558643690939391,-1.1744966442953029,-1.5721504772599817,-2.2033898305084705,-1.458216489063389,-1.1744966442953029,-1.9154929577464657,-5.419580419580413,8.388256440982616,6.851742468989968,9.305135951661626,9.769417475728147,6.286721504112805,8.388256440982616,-2.7840909090909065,6.96546830652791,6.3773485048954655,4.061205706396677,2021-09-10 17:00:00+00:00,449.11,449.395,448.92,449.315,21446.0,0.06907714999688608,0.18629614062626842,0.09679636339737385,-0.15943292984395896,-0.12367412425349755,-0.1069435315873335,-0.15603579907046594,-0.20294153722639408,-0.27114483374246845,-0.25324646347448265,-0.3192783861928774,-0.43139577768589277,-0.7376268146404499,-0.38907486642871447,-0.2995573208480806,0.06235594107361919,0.1348309598627253,-0.7170319957574662,-0.38907486642871447,-0.8269191930525324,-0.01457562132759449,-0.1594883927891999,-0.4963500675331147
3935153,6122,2021-11-09 17:00:00+00:00,7.665,7.695,7.58,7.59,51913.0,ZNGA,2021,11,9,17,0,3.289712792602685,0.3702724147051128,4.304806403957812,7.444685097889334,0.1315789473684105,0.1972386587771382,0.1972386587771382,0.1315789473684105,-0.0659195781147019,-0.1980198019801946,1.0430247718383328,0.1972386587771382,0.8491182233834138,-1.5564202334630437,8.973438621679833,8.895265423242463,12.19512195121952,7.96586059743953,-1.5564202334630437,0.8491182233834138,6.608610155207529,8.004268943436514,5.438633048551793,2021-11-09 17:00:00+00:00,466.565,466.8,465.89,466.65,73716.0,-0.23680916893479775,-0.09077790671284447,-0.3031604314748506,-0.3801628757118465,-0.051456872708556034,0.036416605972320326,0.002142887755553602,0.027850379193623098,-0.016074586079398046,-0.06325653204102366,-0.10618785597064573,-0.06218372073077205,0.1369599178240577,-0.5720860366263025,-0.6472354105899569,-0.4511855620620224,-0.3321194775792691,-0.7708255807771991,-0.5720860366263025,0.1369599178240577,-0.35797675339746604,-0.41236090355536703,0.37685685892387255
3936287,7256,2022-01-10 17:00:00+00:00,8.695,8.7,8.65,8.655,736792.0,ZNGA,2022,1,10,17,0,11.643916118215174,-0.4199505263763399,15.658303544582878,30.44854404051364,-0.581057524694927,-1.4654161781946016,-1.7636684303350876,-2.729970326409472,-2.365464222353623,-1.823529411764696,-1.7636684303350876,-1.7636684303350876,-2.852049910873447,-2.861952861952872,42.93971924029728,44.12989175686928,46.57070279424215,41.07579462102689,-2.861952861952872,-2.852049910873447,26.971319592166083,33.7350793834743,34.78159308572762,2022-01-10 17:00:00+00:00,459.48,459.555,458.0,458.665,32824.0,-0.6568423206415162,0.012865073723403952,-0.8112279791205594,-1.4872543302630277,-0.07199973818276817,-0.07745848879578432,0.11976960682903837,0.3205546138131865,0.4082120096841777,0.5485748978197904,0.6928431468069647,0.8624136775783171,1.4704302807673173,-0.87633990318119,-1.9820917211608275,-1.6194245144407518,-1.2785053970577138,-2.2619757927037085,-0.87633990318119,1.4704302807673173,-1.2209947785486577,-1.6715187946713712,-2.8792661372579147
3939052,291,2021-03-01 17:00:00+00:00,59.64,59.69,59.5,59.62,1905.0,XRAY,2021,3,1,17,0,3.9355505420777774,-0.0703965673292827,5.116541485948019,9.754570959404449,0.3676470588235361,0.3842940685046017,0.1340033500837592,0.699533644237178,0.8151721843287447,0.8976063829787222,0.5172701485065971,0.6002000666888989,0.1423666359601298,2.5455796353628983,13.68099914195824,12.33160621761658,13.68099914195824,11.044887316073757,2.5455796353628983,0.1423666359601298,8.236661038795987,10.711865036257125,11.48968318379528,2021-03-01 17:00:00+00:00,389.38,389.685,389.345,389.465,25277.0,0.7409634333882309,0.22027281920901487,0.994934888717296,1.3540504536098723,-0.02696733100471249,-0.01797660473297924,-0.1414190761477272,-0.2677479564909362,-0.1118165694162343,0.042347868490622886,0.01283647613057326,0.22799759193556213,-0.043668683132324304,0.9866203391588328,1.3281819127900718,2.369562360362721,2.9731373274813393,1.0023340248962427,0.9866203391588328,-0.043668683132324304,1.3913602632507036,1.1851679610395536,0.6434264116735164
3948863,453,2021-03-09 17:00:00+00:00,68.56,68.57,68.16,68.16,3655.0,FSLY,2021,3,9,17,0,2.6147063830976838,0.1542869737712067,3.9816933638444,4.569387679958766,0.7426823940585479,0.5108743249160881,-0.1616458486407168,0.7571345369831306,0.3290195218249749,1.417413942724906,1.730103806228385,1.2603215993046604,1.2102326255525924,3.038548752834444,2.9607250755286856,9.962087601839144,10.273418540689192,0.828402366863898,3.038548752834444,1.2102326255525924,4.900270869244025,5.8105779530248185,-0.2410548454658538,2021-03-09 17:00:00+00:00,388.925,389.545,388.78,389.425,19793.0,0.6293708798177846,0.25215892576950694,0.8218107019856831,1.0723518939986576,0.034654481979671914,0.023105657035031868,-0.09638863899242267,0.0808231128444703,-0.0064201335387821246,0.10517270127104439,0.08595032840722183,0.05902657479050788,-0.6084170821815178,0.9291416131038943,1.2216518292286622,2.017158949505543,2.0880301997588333,0.44622705993113243,0.9291416131038943,-0.6084170821815178,0.9985087207417678,1.7244903490057055,1.3768297225905286
3948917,507,2021-03-11 17:00:00+00:00,74.12,74.9,74.0,74.83,10248.0,FSLY,2021,3,11,17,0,3.766292262054421,1.5470213054688458,4.736810797003315,6.622780769998002,-0.4834161407277975,-0.2478397749347038,-0.0267343937976107,-0.9442870632672395,-0.6117647058823508,-0.1740294511378692,-0.4699248120300723,0.1867413632119507,0.7954394803128935,2.77434418349128,6.587849868243012,8.60667634252539,10.254899071754808,3.292152667540904,2.77434418349128,0.7954394803128935,6.138832940909495,8.009800702215259,11.823927002870676,2021-03-11 17:00:00+00:00,394.83,395.435,394.68,395.345,17064.0,0.678227093932378,0.3162914855042658,0.7988026883420218,1.2303218030619973,-0.09494391979136196,-0.12789990882384927,-0.10888419026879603,-0.06327592098102741,-0.12789990882384927,-0.15960883168870055,-0.19641635197811524,-0.124096187207968,-0.5084594948454821,0.7736229002574646,1.4433439392384173,1.5006418485237702,1.8523527972073168,1.0040494104722484,0.7736229002574646,-0.5084594948454821,1.079455823359936,1.5014887800732737,2.76976266604278
3950055,1645,2021-05-11 17:00:00+00:00,45.18,45.64,45.16,45.575,4857.0,FSLY,2021,5,11,17,0,3.10471915349207,1.5406552519299908,3.88174690007294,5.857158452429914,0.5347010039284044,0.8592560365455597,0.6647776809067096,1.2031216128332858,2.783703071672349,2.157578359811069,1.4594594594594523,2.262491957966972,-3.673794358507749,10.29767666989352,8.511904761904773,7.920909306180462,13.28610489684317,3.1341932563928623,10.29767666989352,1.7144705628639088,4.937774144898171,6.319073863470678,-9.38499101305888,2021-05-11 17:00:00+00:00,412.525,413.4,412.34,412.995,30817.0,-0.4328705273821072,-0.020093057485510712,-0.36675369603410957,-1.395473878079386,0.2812922542012757,0.3799117157536642,0.3053637812002137,0.08588363372444974,0.4159432870370523,0.14989785186708104,0.26925213107628565,0.12333587260128809,-0.6433453960595017,-0.02783762194088979,-2.3005772142316516,-1.1500718046912368,-1.1181209821268254,-2.305199413351005,-0.02783762194088979,0.30777029473530604,-1.058305632917083,-1.5942871575416007,-1.1120835074268598
3951675,3265,2021-08-05 17:00:00+00:00,41.735,41.79,40.62,41.28,51765.0,FSLY,2021,8,5,17,0,3.415309868105581,6.756319906898554,5.085630278306368,-3.4279792164284686,0.6498194945848184,-0.7566512082011201,0.6976184748616703,0.096805421103582,0.1934235976789153,-1.7500616218880936,-2.942643391521188,-3.484582602155939,-0.805860805860803,18.39954108705004,-9.986916703009156,-7.277628032345021,-6.043018094912938,-10.726643598615908,18.39954108705004,-3.3809166040571057,-1.1056143166872374,-5.883962312545947,-12.090533121510134,2021-08-05 17:00:00+00:00,440.445,440.61,440.41,440.61,27230.0,0.028314894256126877,-0.04865882000659383,0.04262954471533931,0.10476000280814901,0.030629956097058653,0.0374340649991467,0.08503690601720848,0.05217312403593155,0.049905859401576436,0.056707344735286824,0.03176403857061416,0.04650476957452554,0.4034855728477851,0.09313948205362976,0.18986981979422524,0.3587413304178426,0.4273650381209535,0.02837781082216395,0.09313948205362976,0.22757379165109626,0.1440987690237705,0.1949390879306634,0.23944535129078304
3951729,3319,2021-08-09 17:00:00+00:00,44.15,44.49,44.14,44.45,3986.0,FSLY,2021,8,9,17,0,3.1216930692079927,1.1906116966785731,3.5907176191613672,6.906727788293424,0.3698307744032263,-0.6681010078133767,-0.8165116806531927,-0.3159557661927437,-0.0337571733993513,0.4702194357366664,0.2692393986986729,-0.4292815183009537,-3.9158386908240734,7.966966237551617,11.852038248615996,7.744515816264695,13.277268093781842,5.984740104911793,7.966966237551617,-0.953895071542135,5.987267221440646,9.30372665461745,0.434727594808578,2021-08-09 17:00:00+00:00,442.18,442.27,442.13,442.235,13322.0,0.02656846641428956,0.033703849477277004,0.031723968674128855,0.036939709101503126,-0.019224245165673892,-0.006784183806146871,0.0033917467495712117,0.02599751328133948,0.0858533940331796,0.06101625970327973,0.055369734225280354,0.04859306136285113,0.1997201660949628,-0.04633396618750396,0.02827350659337924,-0.07569424045912854,0.11205686602980336,-0.15803673225191517,-0.04633396618750396,0.01356560666523876,-0.020007980584352936,0.10219938046577681,0.46096621171281527
3953079,4669,2021-10-19 17:00:00+00:00,48.415,48.48,48.13,48.38,5037.0,FSLY,2021,10,19,17,0,3.265226148481787,1.419197954007089,4.103457921804065,6.14770283908905,1.245152071851393,0.789500666461592,1.3257189475831126,1.4663951120163006,2.084598259461629,0.5447630794531761,1.2249897917517245,1.8561720255603973,1.8760774769293107,7.51111111111112,9.185285488603029,8.015181960258985,9.209932279909722,6.026736795967565,7.51111111111112,2.4104891578416527,5.850435391414692,6.550968495006117,10.201748012017871,2021-10-19 17:00:00+00:00,450.525,450.58,450.175,450.36,19653.0,0.25052486799222606,0.036872992532096305,0.26833736034184597,0.6630853293767842,-0.03220683451242223,-0.018877352728893015,0.011100996869515711,0.0044406945246180385,-0.07110479068526843,-0.1022449433207413,-0.0800000000000125,0.00222039656281936,0.46962882747494916,0.3230046111692815,1.4427137885596721,0.7145013585589339,1.614377094121238,0.6301112749698348,0.3230046111692815,0.05991611743559133,0.5137727704895383,0.7986382917768822,2.1875616889673495
