,date,spy_open,spy_high,spy_low,spy_close,spy_volume,year,month,day,hour,mins,spy_ema_21,spy_ma10,spy_ma20,spy_ma50,spy_close1p_lead,spy_close2p_lead,spy_close3p_lead,spy_close4p_lead,spy_close5p_lead,spy_close6p_lead,spy_close7p_lead,spy_close8p_lead,spy_close16p_lead,spy_daily_open,spy_yesterday_open,spy_yesterday_close,spy_yesterday_low,spy_yesterday_high,spy_open_for_the_day,spy_close_for_the_day,spy_hour_ma10,spy_hour_ma20,spy_hour_ma50,spy_close_day_minus1,spy_close_day_minus2,spy_close_day_minus3,spy_close_day_minus5,spy_close_day_minus10,spy_close_day_minus15
10,2019-01-03 18:00:00+00:00,247.02,247.06,244.775,245.22,90451.0,2019,1,3,18,0,,-1.3346101385306781,,,-0.1327099369117235,-0.4567706519735424,-0.26577258044730456,2.3183556405353727,2.3669699201719965,2.846615558328878,2.754149069061924,2.560944112212667,3.536446245230323,-0.8130081300813004,-0.7889306954727431,-2.0432620288813013,-0.5656590231737795,-2.3864020858626986,-0.8130081300813004,-0.26577258044730456,-1.4792970727434778,,,-2.0432620288813013,,,,,
11,2019-01-03 19:00:00+00:00,245.15,246.66,244.52,244.895,115606.0,2019,1,3,19,0,,-1.3057408265662076,,,-0.3236312242682686,-0.13288629022365228,2.447817080943267,2.496366930105694,2.9753768744676137,2.883032934784751,2.6900840402916515,2.996514299294944,3.6983877310263438,-0.9444646685272744,-0.9204191447181955,-2.1730880619969213,-0.6974433834113825,-2.5157733415600063,-0.9444646685272744,-0.13288629022365228,-1.4653753767044577,,,-2.1730880619969213,,,,,
12,2019-01-03 20:00:00+00:00,244.885,245.445,243.66,244.105,526633.0,2019,1,3,20,0,,-1.3826746523113513,,,0.19012961524308025,2.762507966857868,2.810901200406107,3.2883659198510315,3.196319869926441,3.003993403929826,3.309435158044849,3.2442823734591144,4.080710440488829,-1.2640051773652061,-1.2400372213456308,-2.488665188647218,-1.017780751373607,-2.830245009255023,-1.2640051773652061,0.19012961524308025,-1.6241159046487041,,,-2.488665188647218,,,,,
13,2019-01-03 21:00:00+00:00,244.47,244.62,244.215,244.57,40.0,2019,1,3,21,0,,-0.9314637895730442,,,2.5772785213511753,2.6257639400394197,3.1041381906063634,3.0119168005076062,2.8192239683706504,3.1252475639705324,3.0599706686749357,3.678468748769248,4.199146069176223,-1.0759212069732627,-1.0519075939636622,-2.3029140951125555,-0.8292277436490139,-2.645144597257328,-1.0759212069732627,0.0,-1.194816737534211,,,-2.3029140951125555,,,,,
14,2019-01-04 15:00:00+00:00,249.135,251.36,248.02,251.04,586722.0,2019,1,4,15,0,,1.639330987768787,,,0.04976808074374617,0.540797527782729,0.4461364582713685,0.24834601553652647,0.5624653410441312,0.4954615720004796,1.1303217675554293,1.6994283029211346,1.6262392726987684,0.7646456740321668,1.5410751122436608,2.645459377683281,3.028810637773944,1.152389394794099,0.7646456740321668,0.4954615720004796,1.6893540919392365,,,2.645459377683281,0.28162262568159235,,,,
15,2019-01-04 16:00:00+00:00,251.01,251.855,250.235,251.165,299822.0,2019,1,4,16,0,,1.6526935444377528,,,0.49127394465244834,0.3965657406856593,0.19867681242922686,0.5129525469381377,0.4459154148004245,1.0810917254145238,1.6504816352102836,1.6851293693975862,1.9710009171984382,0.8148192746904215,1.591635319338252,2.6965694893077625,3.0801116309611842,1.202756064146996,0.8148192746904215,0.4459154148004245,1.6899401192756187,,,2.6965694893077625,0.33155571534142325,,,,
16,2019-01-04 17:00:00+00:00,251.14,252.715,250.6,252.405,216149.0,2019,1,4,17,0,,2.0690408166978926,,,-0.09517577776456676,-0.2940416823952461,0.02178562940665074,-0.04558246462404725,0.592729707376634,1.1649306915185207,1.1997494813481069,0.9671597284890368,1.5004878048780483,1.3125413932205419,2.0931925737167774,3.2035817966226574,3.58901748337847,1.7023934241276635,1.3125413932205419,-0.04558246462404725,2.154552242883412,,,3.2035817966226574,0.8268919647672135,,,,
17,2019-01-04 18:00:00+00:00,252.45,253.115,251.745,252.165,249950.0,2019,1,4,18,0,,1.69091671640345,,,-0.19867681242922686,0.11685019409016206,0.04954615720004085,0.6872513882871942,1.2589082935233762,1.2936939758092905,1.0613253815670731,0.745886798394082,1.755172010753114,1.2162080799566581,1.9961169760951378,3.10545038230363,3.4905195764590076,1.6056894189701012,1.2162080799566581,0.04954615720004085,1.971988183841944,,,3.10545038230363,0.7310204326202836,,,,
18,2019-01-04 19:00:00+00:00,252.23,252.795,251.49,251.665,195583.0,2019,1,4,19,0,,1.30340099908625,,,0.3149013705141357,0.24773078600023268,0.884171556850859,1.454694964366837,1.4894116726034383,1.2575038254796596,0.9426907029835547,1.0011407891113606,1.9881606106632432,1.0155136773235256,1.7938761477167162,2.9010099358057033,3.2853156037100746,1.4042227415585415,1.0155136773235256,0.24773078600023268,1.4892810478602172,,,2.9010099358057033,0.5312880739808605,,,,
19,2019-01-04 20:00:00+00:00,251.655,252.67,251.46,252.46,351675.0,2019,1,4,20,0,,1.402182601046718,1.415828598171018,,-0.06738277379207602,0.5710684888346265,1.1433941577257372,1.178220534700742,0.9455800996586561,0.6297724946862928,0.6884072223752042,0.7235548564687377,1.7416856403370389,1.3346177775101893,2.1154390648384265,3.226070245737418,3.6115899203808652,1.724554758642924,1.3346177775101893,-0.06738277379207602,1.6234145241861881,,,3.226070245737418,0.8488625242175374,,,,
20,2019-01-04 21:00:00+00:00,252.37,252.37,252.12,252.29,0.0,2019,1,4,21,0,1.0639053806557683,1.0469568560854725,1.2779674556866212,,0.6380213461462745,1.209961625812511,1.244764551610757,1.01228077058893,0.6966858222467067,0.7552810668345131,0.7904050334251025,0.8644740461314768,2.2737837000309895,1.266381680614927,2.0466771831897432,3.1565604939281116,3.5418205696462195,1.6560560883229698,1.266381680614927,0.0,1.3339010077559834,1.347537816020619,,3.1565604939281116,0.7809535222801429,,,,
21,2019-01-07 15:00:00+00:00,252.51,254.21,252.12,253.91,196847.0,2019,1,7,15,0,1.5547200888854462,1.3299278666281111,1.8262024713637572,,0.5756128122797293,0.6106392139977288,0.3766626123121597,0.05904117137683329,0.11801266669290555,0.1533621706645789,0.22790679398012514,0.5405617141290264,1.866738811161781,0.55443348778266,1.9166315451462026,0.6421181973126124,2.3748084831868255,0.31408648242891957,0.55443348778266,0.1533621706645789,1.695797753889039,1.9282917145879281,,0.6421181973126124,3.8189475405814335,1.428086364271877,,,
22,2019-01-07 16:00:00+00:00,253.9,255.415,253.735,255.38,290987.0,2019,1,7,16,0,1.9440916577041065,1.4600425100812515,2.3090443831281107,,0.03522918542294917,-0.20010201279083617,-0.5195623081161784,-0.46024940010227056,-0.4246952418403396,-0.3497190459349895,-0.0352540248345008,-0.0744543281476524,1.0845146796808507,1.1365886499544473,2.5066730888875384,1.2247810059851787,2.9675026207563775,0.8948501669201647,1.1365886499544473,-0.4246952418403396,1.9165727170236977,2.4157204802366152,,1.2247810059851787,4.420002453285349,2.01529949867178,,,
23,2019-01-07 17:00:00+00:00,255.4,255.685,254.765,255.47,135552.0,2019,1,7,17,0,1.7967824773933216,1.0581696631658133,2.256614188120224,,-0.23541413269509803,-0.5549870109422983,-0.4956532001101408,-0.4600865119936941,-0.3850838932767431,-0.0705080496690158,-0.10972216779654786,0.2907714224381692,1.0400728244659092,1.1722308027404864,2.5427980813615108,1.2604542391692064,3.0037900169341185,0.9304071271951386,1.1722308027404864,-0.4600865119936941,1.4957986531852754,2.345099728082616,,1.2604542391692064,4.4568017336549985,2.0512513232268788,,,
24,2019-01-07 18:00:00+00:00,255.45,255.94,254.74,254.87,101478.0,2019,1,7,18,0,1.4140896059014523,0.6683045130303498,1.913553219011959,,-0.3188223254349367,-0.2596278667243581,-0.22414471097130217,-0.14931824433179486,0.16451878256100372,0.12539676319605064,0.5249497492340254,0.5385365853658612,1.1672095548317003,0.9346164508336301,2.3019647982017943,1.022632684608979,2.7618740424159256,0.6933607253619982,0.9346164508336301,-0.22414471097130217,0.8208231966613226,2.016453039989827,,1.022632684608979,4.211473197857458,1.8115724928595682,,,
25,2019-01-07 19:00:00+00:00,254.845,255.15,253.935,254.06,109401.0,2019,1,7,19,0,0.9915489653742071,0.23375777959697075,1.5125392319233555,,0.05900633334644567,0.09437672040897382,0.16896538174387388,0.4818050060715251,0.44280732003605294,0.8410904904084333,0.8546341463414535,1.016869910780386,1.4392675641075243,0.6138370757593776,1.9768398659361566,0.701573585952687,2.4352874768163844,0.3733480828872189,0.6138370757593776,0.09437672040897382,0.3483715014732667,1.5896626940094194,,0.701573585952687,3.8802796745308115,1.4880060718637083,,,
26,2019-01-07 20:00:00+00:00,254.055,255.18,254.03,254.21,269912.0,2019,1,7,20,0,0.9547018178709124,0.22156689585568756,1.4939019217006688,,0.03539127015336874,0.11002396950765103,0.42304829801402377,0.3840275872878891,0.7825459087094657,0.7960975609756105,0.9584291113102381,0.9970012073061412,1.2891701937638231,0.673240663736081,2.037048186726082,0.7610289745927332,2.4957664704459432,0.432609683345504,0.673240663736081,0.03539127015336874,0.29293696430508476,1.5724734241802594,,0.7610289745927332,3.9416118084802036,1.5479257794555252,,,
27,2019-01-07 21:00:00+00:00,254.235,254.3,254.225,254.3,0.0,2019,1,7,21,0,0.8995932928770998,0.17273198180897964,1.3483555800878122,,0.07465912216589743,0.38779427317950876,0.34875974763900786,0.7474191596900823,0.7609756097561018,0.9233646316281607,0.9619503836117786,1.0255512094498584,1.4799318146598353,0.7088828165221344,2.0731731792000403,0.7967022077767609,2.532053866623656,0.4681666436204779,0.7088828165221344,0.0,0.2570491389642484,1.529834619757196,,0.7967022077767609,3.9784110888498248,1.583877604010624,,,
28,2019-01-08 15:00:00+00:00,256.205,256.725,253.99,254.49,329157.0,2019,1,8,15,0,0.8855608385459419,0.1361432888441243,1.275242702026219,,0.3133691096400213,0.27430541949135545,0.6732626895380633,0.6868292682926835,0.849339618965999,0.8879542002570275,0.9516025453908554,1.4215990083669112,1.4616769597119088,-0.669385843367607,0.7841273612926329,0.07471490365709599,0.9400285578295922,-0.5665390325857516,-0.669385843367607,0.8879542002570275,0.24757594199988375,1.4240779063175353,,0.07471490365709599,0.8720123667208526,4.056098458519045,,,
29,2019-01-08 16:00:00+00:00,254.475,255.395,254.295,255.29,207008.0,2019,1,8,16,0,1.0921684410043895,0.3391935604318803,1.4271070886538837,,-0.039186488498771155,0.361024920476936,0.37463414634146375,0.537655355125267,0.576391322973862,0.6402397493529577,1.1117136659436113,1.333384865115562,0.8274415352342572,-0.3571358872777637,1.1009464971684366,0.38930397168697084,1.2573377756623643,-0.2539657732281029,-0.3571358872777637,0.576391322973862,0.45092545958196695,1.593605679595541,,0.38930397168697084,1.189107772801151,4.383203172915742,,,
30,2019-01-08 17:00:00+00:00,255.27,256.07,254.7,255.19,120406.0,2019,1,8,17,0,0.9559666056402989,0.18569628254101644,1.1869712704180984,,0.4000546416095858,0.4136585365853733,0.5766158881053514,0.6153366826342648,0.6791600988576931,1.150449333746522,1.3720337017855826,1.1581067472306188,1.196376026018271,-0.3961671317889994,1.0613441051839487,0.3499803381832578,1.2176741234332837,-0.2930374306478143,-0.3961671317889994,0.6153366826342648,0.2998895557468444,1.3873769358517194,,0.3499803381832578,1.1494708470411155,4.342315083616157,,,
31,2019-01-08 18:00:00+00:00,255.2,256.475,254.905,256.215,136488.0,2019,1,8,18,0,1.2361680541362148,0.4971611802429692,1.3659067306265769,,0.013658536585367642,0.17727042505943302,0.21614674611520002,0.28022651643412644,0.7534087387666801,0.9758831259179175,0.7610969091331725,0.751486510042426,1.0523673437862158,0.0039031244511136265,1.4672686230248217,0.7530475815965332,1.6242265587815155,0.10744705790419573,0.0039031244511136265,0.21614674611520002,0.5881036601404617,1.5934003842241964,,0.7530475815965332,1.5557493360814902,4.761417998936906,,,
32,2019-01-08 19:00:00+00:00,256.22,256.585,255.915,256.25,101214.0,2019,1,8,19,0,1.1350713508311543,0.4766021851945368,1.136777377725636,,0.16363423851638004,0.20251587023405193,0.2666043941074605,0.7398512550356457,0.9623560330834096,0.7475404756371518,0.7379287637271972,0.6320769350085271,1.1171351945821755,0.017564060030068163,1.4811294602194067,0.7668108533228377,1.638108837061722,0.12112213800108407,0.017564060030068163,0.20251587023405193,0.5108894968571747,1.3797537213787763,,0.7668108533228377,1.5696222600975176,4.775728830191767,,,
33,2019-01-08 20:00:00+00:00,256.205,256.93,255.915,256.67,279220.0,2019,1,8,20,0,1.1811797095657255,0.5939538593283658,1.0612275432892488,,0.03894535966037438,0.1031389261875546,0.5771614502634037,0.8000309190693429,0.5848632736850163,0.5752358079448214,0.46921048549711486,0.42673701361677274,0.5733100910323259,0.18149528697723838,1.647459506554199,0.9319701140385348,1.8046961764239313,0.285223099163872,0.18149528697723838,0.03894535966037438,0.6412857868249233,1.3025430225983996,,0.9319701140385348,1.7360973482896753,4.947458805250051,,,
34,2019-01-08 21:00:00+00:00,256.555,256.82,256.52,256.77,0.0,2019,1,8,21,0,1.1084068314489741,0.5582654022311004,0.986682005221013,,0.06421857668283337,0.5384257824605072,0.7613820823993365,0.5461306065535751,0.5364993899014081,0.43043275942299886,0.3879427396516206,0.29511124917485176,0.640417916223285,0.2205265314884457,1.6870618985386727,0.971293747542262,1.8443598286530118,0.3242947565835834,0.2205265314884457,0.0,0.6331457998977044,1.1006015361763275,,0.971293747542262,1.7757342740497108,4.988346894549608,,,
35,2019-01-09 15:00:00+00:00,258.06,258.29,256.185,256.935,283473.0,2019,1,9,15,0,1.0655714693335767,0.5097170933216546,0.9370466873371583,,0.47451193058569174,0.697611501893789,0.4822217057866709,0.4725843001297534,0.36644951140064563,0.3239321876091026,0.23104104376187706,0.4590887959088832,0.6995304257087014,-0.4359451290397658,0.28492808493199107,0.06425984343965752,1.1594944682861552,0.0019460553457975038,-0.4359451290397658,0.3239321876091026,0.6228839861442026,1.0515758889724935,,0.06425984343965752,1.0361777428234262,1.841135201553783,2.636467134040373,,
36,2019-01-09 16:00:00+00:00,256.925,258.55,256.825,258.16,175177.0,2019,1,9,16,0,1.4047748510757714,0.8331152573752121,1.3037720115760152,,0.22416325268608261,0.007746533426285396,-0.0019368209021877192,-0.10857763300762713,-0.15129766846415293,-0.2446316933949646,-0.015496668216343323,0.04065591543567848,0.061938680706091986,0.03875067813687849,0.7630608301945898,0.5413404992795137,1.641796921138635,0.47872961507025025,0.03875067813687849,-0.15129766846415293,0.9889215747637365,1.4182885663804683,,0.5413404992795137,1.517892253244213,2.326687542114243,3.1258114127069803,,
37,2019-01-09 17:00:00+00:00,258.165,258.795,257.93,258.74,95173.0,2019,1,9,17,0,1.4819802821239136,0.8847004144718227,1.4005574796823765,,-0.21690293593617582,-0.22660804555403047,-0.3334884442376449,-0.3763044574620835,-0.4698481730283959,-0.2401983573531652,-0.1839196174472164,-0.5127806697226163,-0.18198009834671325,0.2635046113307169,0.989442048359706,0.7672235853098357,1.8701523682034633,0.7044720351846934,0.2635046113307169,-0.3763044574620835,1.0596538646314713,1.5313680286457014,,0.7672235853098357,1.7459693275658736,2.556581711522469,3.3575009487287133,,
38,2019-01-09 18:00:00+00:00,258.75,258.785,257.885,258.18,67912.0,2019,1,9,18,0,1.1462657444573097,0.5217255879146308,1.0520877366023313,,-0.009684104510881753,-0.11633317822243328,-0.15905652325717767,-0.2523977788995637,-0.023245002324486563,0.032911931543182504,-0.2952373552948444,0.03871767074491572,0.28387694803313934,0.04650081376425419,0.7708670790968171,0.5491295712116084,1.649671246899473,0.4865138364535113,0.04650081376425419,-0.15905652325717767,0.666352141177768,1.1810927189626454,,0.5491295712116084,1.5257569799449442,2.3346149272662586,3.1338007070525578,,
39,2019-01-09 19:00:00+00:00,258.14,258.94,257.285,258.155,133881.0,2019,1,9,19,0,1.0320896747857233,0.39999766651823165,0.9298147701071144,,-0.10663874670389362,-0.14935795476587543,-0.24269017201878285,-0.013559584689275539,0.04259191140883445,-0.2855256001864461,0.04839708843115886,0.3031590329806306,0.26656879599762817,0.0368131442300097,0.7611092679689904,0.5393932312964864,1.639828339698397,0.4767835597244243,0.0368131442300097,-0.14935795476587543,0.5119919015729408,1.0423026944091873,,0.5393932312964864,1.5159260715690124,2.324705695826239,3.1238140891205717,,
40,2019-01-09 20:00:00+00:00,258.175,258.61,257.29,257.88,314450.0,2019,1,9,20,0,0.8397170917810399,0.18823172899293183,0.712245844418959,,-0.042673701361678695,-0.1359064963305343,0.0929800092980031,0.14907168993087794,-0.1786962939942498,0.15487068297970552,0.4093612419865593,0.48814370333211343,-0.013574046423229902,-0.06975122064636707,0.6537733455631383,0.43229349223040003,1.5315563604866327,0.3697505157046663,-0.06975122064636707,-0.042673701361678695,0.2930464187860906,0.8222991339126793,,0.43229349223040003,1.4077860794337198,2.2157041499861236,3.013961291868881,,
41,2019-01-09 21:00:00+00:00,257.87,257.885,257.72,257.77,0.0,2019,1,9,21,0,0.7237516292701685,0.08503170245892022,0.5934651516053009,,-0.09319302605521784,0.13559584689292592,0.19166360133971239,-0.13596457151734853,0.19746012079913555,0.4518421255889393,0.5305909818827246,0.14720123958939269,-0.07376349095426349,-0.11237696659692631,0.6108389766007747,0.38945359660395695,1.48824756880191,0.32693729809673755,-0.11237696659692631,0.0,0.1454959391286934,0.6692865337206229,,0.38945359660395695,1.3645300825796198,2.172103531650066,2.970020172968219,,
42,2019-01-10 15:00:00+00:00,255.935,257.6,255.715,257.53,162608.0,2019,1,10,15,0,0.5723735769539644,-0.05782388165120267,0.4576630028270756,,0.22857585619092902,0.28459140804987726,-0.042731722476858636,0.2903825305869674,0.5445276898123268,0.6232032259931799,0.2401704435405776,0.34632872206637444,0.11829270657591451,0.6232051106726146,-0.20537859412540627,-0.09310625751639634,0.5250112223588417,-0.5445276898123268,0.6232051106726146,0.6232032259931799,-0.008153724893318781,0.4998063408965976,,-0.09310625751639634,0.29598473341900444,1.270153362170646,5.299096373226476,,
43,2019-01-10 16:00:00+00:00,257.545,258.33,257.355,258.12,103577.0,2019,1,10,16,0,0.7292717786002925,0.1148070001241166,0.6357966269541606,,0.056143883220713064,-0.2719291430347255,0.06194827319187368,0.31667567776318606,0.3955314592216723,0.011621150493894561,0.11802263712877448,0.24155056136349629,-0.06202512017368633,0.853732392990409,0.023250406882112884,0.13577995887807504,0.7553135429474906,-0.31667567776318606,0.853732392990409,0.3955314592216723,0.17114316649787042,0.6878110289664647,,0.13577995887807504,0.5257623554153668,1.5021627998426936,5.540336100094052,,
44,2019-01-10 17:00:00+00:00,258.135,258.685,257.66,258.265,83708.0,2019,1,10,17,0,0.7139053136261566,0.11299610231283452,0.6257329764395507,,-0.3282573226633474,0.005807650611728832,0.2606781493782364,0.339578228404946,-0.04454774355994573,0.06191351455936456,0.18551083112717492,0.021291421492719564,-0.048423336174167275,0.9103874030515584,0.07943889018055472,0.19203165612755413,0.8119132658040087,-0.2606781493782364,0.9103874030515584,0.339578228404946,0.17104691572544084,0.6923292106784373,,0.19203165612755413,0.5822331269229437,1.5591820684231124,5.599623829578434,,
45,2019-01-10 18:00:00+00:00,258.28,258.335,256.67,257.42,132779.0,2019,1,10,18,0,0.3493199466294783,-0.23331343838897567,0.23089472680052836,,0.3329719684063548,0.5870085734146784,0.6656505045437768,0.2827813286848624,0.38889426332590915,0.5120871900906252,0.3484050789718083,0.32911294381847256,0.011652748106413924,0.580225447867619,-0.2480043400759513,-0.13577995887806082,0.4820735015711506,-0.5870085734146784,0.580225447867619,0.6656505045437768,-0.21455692154425776,0.2965023630575985,,-0.13577995887806082,0.2531448377925898,1.2268973653165602,5.254119474996941,,
46,2019-01-10 19:00:00+00:00,257.42,258.84,257.4,258.28,275744.0,2019,1,10,19,0,0.6219505238306908,0.09533627351434859,0.4861290780665968,,0.25488530161428,0.33378996314804965,-0.050358318806885904,0.05610912256942413,0.17971361765447114,0.015484670176533655,-0.003871916986099677,0.2452542340150501,-0.41209859264441207,0.9162482661613183,0.08525149190110426,0.19785079722231558,0.8177684095477673,-0.25488530161428,0.9162482661613183,0.33378996314804965,0.09999147359525296,0.5657504857355207,,0.19785079722231558,0.5880749308719828,1.5650806134486714,5.605757042973366,,
47,2019-01-10 20:00:00+00:00,258.265,259.155,258.105,258.94,436862.0,2019,1,10,20,0,0.7985222727295138,0.343338991063888,0.6520577231427183,,0.07910629184434015,-0.3060236296726657,-0.19928412498791204,-0.07536377514540504,-0.24001238773614375,-0.2594184380686926,-0.009655678504529419,-0.036701500898203676,0.2254118100375564,1.1741262429913775,0.34100596760441704,0.45389300539240196,1.075394734274056,0.0,1.1741262429913775,0.07910629184434015,0.35111651952843204,0.7429079428316783,,0.45389300539240196,0.8451143046306129,1.8246165945733424,5.875618432350649,,
48,2019-01-10 21:00:00+00:00,259.135,259.17,259.12,259.145,0.0,2019,1,10,21,0,0.7978387392836481,0.38524039271665345,0.6406914302302482,,-0.38543482471430934,-0.27861081551705524,-0.15459235927264103,-0.3193713223908361,-0.3387927362837502,-0.08883224224165076,-0.11589947652068133,-0.5041788671488376,0.3882300935980396,1.254224705491609,0.4204448577850144,0.5334212670209837,1.1554150321056937,0.07916891944080362,1.254224705491609,0.0,0.4227797282739374,0.7317428696370456,,0.5334212670209837,0.9249522919344173,1.9052300432559832,5.959439015414802,,
49,2019-01-11 15:00:00+00:00,257.525,258.175,257.085,258.15,145714.0,2019,1,11,15,0,0.37333372388863495,0.0,0.1986312203253675,1.8283343503675837,0.10641385314890783,0.2299561344180603,0.06580984825023961,0.046463003833196126,0.2954637622385974,0.2685004539396374,-0.11828811883106027,-0.22129047286279047,0.7458956515052506,0.24269488399184524,0.8654541192099572,-0.3839549287078654,0.9522319770056527,-0.39356406991551296,0.24269488399184524,0.2685004539396374,-0.00019368546642795081,0.25427653519818705,,-0.3839549287078654,0.14741824106761214,0.5374459633134592,2.322723849538221,,
50,2019-01-11 16:00:00+00:00,258.135,258.505,257.555,258.425,162590.0,2019,1,11,16,0,0.4364082272172425,0.08539742723307597,0.24243599689681616,1.8600269603399369,0.12367388741810714,-0.04064725921337242,-0.06001471328455921,0.18925129868875956,0.16225926712898797,-0.2249413407279519,-0.32805342029662654,-0.2288285143599751,0.6516223281562361,0.34948063294825715,0.9729032762224818,-0.2778367323313091,1.0597735760514695,-0.28745610988926273,0.34948063294825715,0.16225926712898797,0.10652721286075462,0.30537002948901204,1.9368092368535486,-0.2778367323313091,0.2541024944718231,0.644545702379574,2.4317253953783506,,
51,2019-01-11 17:00:00+00:00,258.43,258.91,258.245,258.745,110479.0,2019,1,11,17,0,0.509536283762742,0.17150467282482396,0.3173384665786614,1.90718803194612,-0.16452462062559903,-0.18391605683973467,0.06565861383080573,0.03863315884024132,-0.3490469080261249,-0.4522866682195854,-0.35293889502978004,-0.30431074585209217,0.3562213578773026,0.4737404135521075,1.0979350225643287,-0.15435374018404957,1.1849128913047764,-0.16398502913146729,0.4737404135521075,0.03863315884024132,0.20933020144886427,0.3665632273079922,1.9861572055844192,-0.15435374018404957,0.3782441711603468,0.7691708532928487,2.5585635578104586,,
